Date,SPX,USO,SLV,EUR/USD,GLD
2019-12-11,286.71,98.4,15.75,1.1093,138.92
2019-12-12,289.18,98.96,15.85,1.1136,138.43
2019-12-13,289.36,99.92,15.84,1.1186,139.05
2019-12-16,291.35,100.72,15.91,1.1124,139.04
2019-12-17,291.41,101.76,15.88,1.1137,139.01
2019-12-18,291.43,101.92,15.9,1.1151,139.02
2019-12-19,292.62,102.24,15.94,1.1116,139.38
2019-12-20,293.91,101.04,16.04,1.1126,139.52
2019-12-23,294.35,101.6,16.28,1.108,139.95
2019-12-24,294.36,102.16,16.58,1.1094,141.27
2019-12-26,295.93,103.12,16.73,1.1095,142.38
2019-12-27,295.86,103.28,16.58,1.1101,142.33
2019-12-30,294.23,103.12,16.74,1.1182,142.63
2019-12-31,294.94,102.48,16.68,1.1202,142.9
2020-01-02,297.7,102.48,16.81,1.1221,143.95
2020-01-03,295.44,105.44,16.84,1.1171,145.86
2020-01-06,296.57,105.28,16.94,1.1162,147.39
2020-01-07,295.74,105.04,17.17,1.1198,147.97
2020-01-08,297.31,101.28,16.93,1.1155,146.86
2020-01-09,299.33,99.92,16.72,1.1113,146.03
2020-01-10,298.47,99.28,16.89,1.1111,146.91
2020-01-13,300.52,97.6,16.78,1.1117,145.82
2020-01-14,300.06,98.24,16.62,1.1136,145.69
2020-01-15,300.74,97.44,16.81,1.1131,146.54
2020-01-16,303.24,98.32,16.77,1.1154,146.31
2020-01-17,304.19,98.64,16.82,1.114,146.58
2020-01-21,303.59,97.92,16.64,1.1097,146.74
2020-01-22,303.63,95.2,16.66,1.1086,146.79
2020-01-23,303.98,93.28,16.61,1.1096,147.12
2020-01-24,301.27,91.44,16.91,1.1055,147.98
2020-01-27,296.44,88.8,16.89,1.1025,148.99
2020-01-28,299.55,90.0,16.32,1.102,147.66
2020-01-29,299.3,89.28,16.41,1.1023,148.46
2020-01-30,300.27,88.64,16.68,1.1017,148.47
2020-01-31,294.82,86.72,16.82,1.1029,149.33
2020-02-03,297.01,83.92,16.5,1.109,148.36
2020-02-04,301.54,83.52,16.45,1.1063,146.43
2020-02-05,305.02,85.6,16.46,1.1047,146.61
2020-02-06,306.05,85.92,16.63,1.1002,147.4
2020-02-07,304.42,84.64,16.54,1.0983,147.79
2020-02-10,306.69,83.36,16.61,1.0949,148.17
2020-02-11,307.22,84.0,16.48,1.0913,147.66
2020-02-12,309.2,86.48,16.33,1.0919,147.54
2020-02-13,308.87,86.72,16.46,1.0876,148.38
2020-02-14,309.36,87.6,16.56,1.0846,149.0
2020-02-18,308.57,87.6,17.01,1.084,150.91
2020-02-19,310.04,89.44,17.23,1.0795,151.79
2020-02-20,308.77,90.24,17.14,1.081,152.41
2020-02-21,305.59,89.28,17.28,1.0788,154.7
2020-02-24,295.45,85.92,17.4,1.0839,156.09
2020-02-25,286.5,83.2,16.71,1.0849,153.3
2020-02-26,285.45,81.52,16.68,1.0882,153.97
2020-02-27,272.63,78.24,16.47,1.0886,154.0
2020-02-28,271.48,75.6,15.53,1.0997,148.38
2020-03-02,283.24,79.36,15.56,1.1051,149.2
2020-03-03,275.13,79.12,16.02,1.1144,153.89
2020-03-04,286.69,78.88,16.09,1.1181,154.16
2020-03-05,277.16,76.88,16.3,1.1139,157.49
2020-03-06,272.58,69.84,16.18,1.1224,157.55
2020-03-09,251.29,52.16,15.88,1.1386,157.81
2020-03-10,264.3,57.92,15.73,1.1398,154.48
2020-03-11,251.41,55.52,15.63,1.1317,153.93
2020-03-12,227.36,52.32,14.62,1.1262,147.79
2020-03-13,246.8,55.68,13.69,1.1185,143.28
2020-03-16,219.79,48.4,12.0,1.1155,141.64
2020-03-17,231.66,45.68,11.88,1.1163,143.56
2020-03-18,219.93,37.68,11.21,1.1016,140.7
2020-03-19,220.39,42.96,11.32,1.0962,138.04
2020-03-20,210.9,39.52,11.62,1.0657,140.11
2020-03-23,205.5,39.04,12.31,1.0694,146.3
2020-03-24,224.12,39.84,13.29,1.0765,153.4
2020-03-25,227.48,40.64,13.51,1.0803,151.3
2020-03-26,240.76,38.64,13.53,1.089,153.24
2020-03-27,233.59,35.76,13.44,1.1048,152.25
2020-03-30,241.18,33.84,13.16,1.1139,152.92
2020-03-31,237.58,33.68,13.05,1.103,148.05
2020-04-01,226.89,35.04,13.02,1.1027,149.45
2020-04-02,232.12,40.88,13.53,1.0954,151.9
2020-04-03,228.77,47.2,13.46,1.0847,152.65
2020-04-06,244.14,43.84,14.03,1.0807,156.88
2020-04-07,244.38,40.72,13.99,1.0804,156.04
2020-04-08,252.59,42.96,13.94,1.0895,154.65
2020-04-09,256.43,39.84,14.34,1.0864,158.69
2020-04-13,254.09,39.44,14.4,1.0933,161.41
2020-04-14,261.58,37.28,14.65,1.0923,162.68
2020-04-15,256.03,35.44,14.49,1.0985,161.85
2020-04-16,257.26,34.88,14.51,1.0905,161.71
2020-04-17,264.21,33.68,14.15,1.0858,158.57
2020-04-20,259.56,30.0,14.26,1.0867,159.7
2020-04-21,251.68,22.48,13.88,1.0865,158.61
2020-04-22,257.26,20.08,14.09,1.0856,161.73
2020-04-23,257.24,21.12,14.21,1.081,163.34
2020-04-24,260.83,20.56,14.21,1.0777,162.64
2020-04-27,264.59,17.52,14.21,1.0824,161.56
2020-04-28,263.37,17.04,14.1,1.0825,160.84
2020-04-29,270.27,18.0,14.28,1.0837,161.73
2020-04-30,267.75,19.12,13.98,1.0877,158.8
2020-05-01,260.66,18.86,13.92,1.0945,159.78
2020-05-04,261.38,19.67,13.77,1.096,160.34
2020-05-05,263.8,21.51,13.93,1.0904,161.02
2020-05-06,262.01,20.85,13.92,1.0839,158.95
2020-05-07,265.17,20.47,14.26,1.0799,161.39
2020-05-08,269.56,21.47,14.44,1.0837,160.42
2020-05-11,269.61,21.17,14.44,1.084,159.42
2020-05-12,264.24,20.97,14.42,1.0809,160.04
2020-05-13,259.57,20.6,14.55,1.0847,161.58
2020-05-14,262.67,21.45,14.81,1.0824,163.01
2020-05-15,263.88,22.39,15.51,1.0807,163.93
2020-05-18,271.92,24.31,15.79,1.0821,162.69
2020-05-19,269.12,24.44,16.17,1.0915,164.26
2020-05-20,273.7,25.34,16.36,1.0928,164.65
2020-05-21,271.81,26.6,15.96,1.0983,162.25
2020-05-22,272.32,25.57,16.04,1.0953,163.21
2020-05-26,275.68,25.66,15.97,1.0903,160.89
2020-05-27,279.78,25.0,16.15,1.0982,161.18
2020-05-28,279.26,25.03,16.19,1.1017,161.72
2020-05-29,280.51,25.88,16.66,1.1079,162.91
2020-06-01,281.64,26.22,17.1,1.1119,163.66
2020-06-02,283.97,27.07,16.84,1.1126,162.6
2020-06-03,287.75,27.12,16.48,1.1189,159.6
2020-06-04,287.0,27.5,16.54,1.1236,161.28
2020-06-05,294.35,28.87,16.2,1.1338,158.01
2020-06-08,297.91,28.37,16.59,1.132,159.72
2020-06-09,295.69,28.42,16.42,1.1306,161.26
2020-06-10,294.04,28.43,16.96,1.1332,163.57
2020-06-11,277.09,26.36,16.44,1.1365,162.39
2020-06-12,280.41,26.43,16.28,1.1288,162.62
2020-06-15,283.02,26.98,16.23,1.1252,162.33
2020-06-16,288.47,27.64,16.26,1.1338,162.25
2020-06-17,287.27,27.28,16.33,1.1266,162.56
2020-06-18,287.38,27.89,16.21,1.1243,162.24
2020-06-19,285.74,28.23,16.49,1.1211,164.03
2020-06-22,287.57,28.98,16.5,1.1178,165.09
2020-06-23,288.9,28.72,16.76,1.128,166.48
2020-06-24,281.53,27.25,16.28,1.1312,165.9
2020-06-25,284.55,27.94,16.59,1.1251,165.8
2020-06-26,277.79,27.36,16.63,1.1222,166.54
2020-06-29,281.87,28.27,16.65,1.1226,166.63
2020-06-30,285.48,28.06,17.01,1.1247,167.37
2020-07-01,287.48,28.35,16.82,1.1236,166.62
2020-07-02,289.07,28.75,16.71,1.1251,166.98
2020-07-06,293.53,28.96,17.05,1.1247,167.98
2020-07-07,290.5,28.79,17.01,1.1313,169.04
2020-07-08,292.72,29.18,17.49,1.1275,170.09
2020-07-09,291.06,28.41,17.38,1.1339,169.63
2020-07-10,294.03,29.03,17.43,1.1288,169.19
2020-07-13,291.48,28.5,17.73,1.131,169.4
2020-07-14,295.26,28.88,17.97,1.1345,170.19
2020-07-15,297.97,29.29,18.17,1.1411,170.34
2020-07-16,296.99,29.16,17.78,1.1417,168.73
2020-07-17,297.85,29.1,18.01,1.1392,170.12
2020-07-20,300.26,29.12,18.53,1.1443,170.94
2020-07-21,300.9,29.72,19.67,1.1459,173.0
2020-07-22,302.61,29.75,21.44,1.1534,175.63
2020-07-23,299.0,29.41,21.03,1.1569,177.18
2020-07-24,297.07,29.44,21.21,1.1596,178.7
2020-07-27,299.24,29.72,22.83,1.1653,182.23
2020-07-28,297.34,29.35,22.77,1.1769,183.75
2020-07-29,301.0,29.57,22.57,1.1719,185.13
2020-07-30,299.92,28.93,21.76,1.1783,183.76
2020-07-31,302.29,29.07,22.65,1.1872,185.43
2020-08-03,304.4,29.34,22.74,1.1782,185.64
2020-08-04,305.57,29.78,24.25,1.1763,189.59
2020-08-05,307.47,30.23,25.05,1.1815,191.35
2020-08-06,309.53,30.18,26.88,1.1873,193.89
2020-08-07,309.75,29.85,26.19,1.1876,190.81
2020-08-10,310.67,30.16,27.0,1.1783,190.15
2020-08-11,308.11,29.82,23.33,1.1738,179.94
2020-08-12,312.4,30.56,23.42,1.1737,179.1
2020-08-13,311.84,30.4,25.45,1.1794,183.33
2020-08-14,311.85,30.33,24.58,1.1817,182.54
2020-08-17,312.84,30.77,25.62,1.1853,186.5
2020-08-18,313.52,30.6,25.88,1.1876,188.18
2020-08-19,312.21,30.66,24.88,1.1948,182.24
2020-08-20,313.18,30.52,25.61,1.1844,183.5
2020-08-21,314.29,30.18,24.9,1.1874,182.03
2020-08-24,317.48,30.35,24.6,1.1798,181.0
2020-08-25,318.59,30.92,24.76,1.1795,181.22
2020-08-26,321.78,30.93,25.57,1.1835,183.36
2020-08-27,322.49,30.67,25.16,1.1843,181.24
2020-08-28,324.57,30.72,25.61,1.182,184.39
2020-08-31,323.39,30.58,26.23,1.1918,184.83
2020-09-01,326.44,30.61,26.14,1.1939,185.05
2020-09-02,331.16,29.86,25.55,1.1923,182.62
2020-09-03,319.76,29.64,24.74,1.1847,181.14
2020-09-04,317.15,28.51,25.06,1.184,181.64
2020-09-08,308.49,26.75,24.75,1.1822,181.29
2020-09-09,314.58,27.41,25.18,1.177,183.05
2020-09-10,309.12,26.79,24.86,1.1806,182.46
2020-09-11,309.28,27.04,24.9,1.1824,182.45
2020-09-14,313.35,26.94,25.29,1.1843,183.89
2020-09-15,314.93,27.52,25.23,1.187,183.45
2020-09-16,313.68,28.7,25.23,1.1844,183.97
2020-09-17,310.92,29.23,25.23,1.1803,182.96
2020-09-18,307.34,29.06,24.93,1.1848,183.2
2020-09-21,303.92,28.29,23.03,1.1846,179.52
2020-09-22,307.02,28.17,22.79,1.1768,178.65
2020-09-23,299.9,28.03,21.17,1.1708,174.79
2020-09-24,300.7,28.5,21.56,1.1659,175.44
2020-09-25,305.56,28.35,21.3,1.1673,174.94
2020-09-28,310.63,28.69,22.02,1.1635,176.7
2020-09-29,308.94,27.7,22.5,1.1679,178.19
2020-09-30,311.28,28.29,21.64,1.1742,177.12
2020-10-01,313.28,27.51,22.09,1.1726,178.7
2020-10-02,310.31,26.35,22.13,1.1745,178.54
2020-10-05,315.81,27.93,22.62,1.172,179.41
2020-10-06,311.32,28.39,21.73,1.1792,177.3
2020-10-07,316.74,28.39,22.09,1.1738,177.22
2020-10-08,319.55,29.14,22.18,1.1767,177.85
2020-10-09,322.4,28.69,23.41,1.1767,181.08
2020-10-12,327.59,28.07,23.33,1.1817,180.56
2020-10-13,325.45,28.46,22.49,1.1816,177.72
2020-10-14,323.41,28.98,22.54,1.1742,178.27
2020-10-15,323.01,28.94,22.59,1.1744,178.92
2020-10-16,322.81,28.72,22.42,1.1707,178.3
2020-10-19,317.9,28.59,22.58,1.1716,178.39
2020-10-20,319.18,29.05,23.02,1.1769,179.25
2020-10-21,318.57,28.1,23.29,1.183,180.6
2020-10-22,320.32,28.51,22.96,1.1854,178.83
2020-10-23,321.41,27.88,22.94,1.1815,178.64
2020-10-26,315.47,27.11,22.61,1.1848,178.55
2020-10-27,314.38,27.69,22.73,1.1809,179.02
2020-10-28,303.64,26.31,21.78,1.1784,176.13
2020-10-29,306.72,25.6,21.71,1.1749,175.4
2020-10-30,303.52,25.25,21.99,1.1679,176.2
2020-11-02,306.93,26.26,22.41,1.1642,177.91
2020-11-03,312.34,26.72,22.44,1.1643,178.92
2020-11-04,319.33,27.44,22.24,1.1762,178.82
2020-11-05,325.55,27.16,23.61,1.1733,182.93
2020-11-06,325.48,26.47,23.79,1.1818,183.19
2020-11-09,329.57,28.07,22.5,1.1893,175.08
2020-11-10,329.09,28.91,22.43,1.1827,175.66
2020-11-11,331.53,29.04,22.52,1.1819,174.9
2020-11-12,328.31,28.66,22.55,1.178,175.96
2020-11-13,332.86,28.13,22.9,1.1803,177.16
2020-11-16,337.01,28.81,23.02,1.1845,177.15
2020-11-17,335.2,28.87,22.74,1.1859,176.5
2020-11-18,331.17,29.0,22.55,1.1864,175.49
2020-11-19,332.56,29.09,22.42,1.1848,175.16
2020-11-20,330.28,29.27,22.49,1.1866,175.69
2020-11-23,332.26,29.52,21.93,1.1866,172.23
2020-11-24,337.62,30.8,21.63,1.1843,169.59
2020-11-25,337.1,31.37,21.72,1.1901,169.51
2020-11-27,338.04,31.22,21.05,1.1916,167.79
2020-11-30,336.54,30.97,21.05,1.1971,166.67
2020-12-01,340.22,30.62,22.3,1.1938,170.18
2020-12-02,340.94,30.97,22.33,1.2074,171.46
2020-12-03,340.84,31.25,22.43,1.2115,172.81
2020-12-04,343.78,31.56,22.48,1.2146,172.32
2020-12-07,343.07,31.4,22.82,1.2121,174.89
2020-12-08,344.08,31.41,22.82,1.2113,175.5
2020-12-09,340.99,31.34,22.23,1.2111,172.5
2020-12-10,340.88,32.11,22.32,1.2079,172.17
2020-12-11,340.48,31.94,22.26,1.2144,172.49
2020-12-14,338.96,32.17,22.16,1.2133,171.54
2020-12-15,343.54,32.54,22.8,1.2149,173.94
2020-12-16,344.08,32.74,23.62,1.2154,174.9
2020-12-17,346.0,33.16,24.15,1.22,176.74
2020-12-18,344.62,33.48,23.96,1.2263,176.44
2020-12-21,343.39,32.64,24.38,1.2216,175.88
2020-12-22,342.81,32.09,23.43,1.2237,174.49
2020-12-23,343.12,32.75,23.8,1.2187,175.65
2020-12-24,344.45,32.92,23.96,1.2191,176.35
2020-12-28,347.41,32.59,24.43,1.2205,175.71
2020-12-29,346.75,32.78,24.39,1.2223,176.35
2020-12-30,347.24,32.91,24.76,1.2253,177.7
2020-12-31,349.01,33.01,24.57,1.23,178.36
2021-01-04,344.26,32.38,25.35,1.2251,182.33
2021-01-05,346.63,33.94,25.67,1.2252,182.87
2021-01-06,348.7,34.11,25.34,1.23,179.9
2021-01-07,353.88,34.53,25.26,1.2341,179.48
2021-01-08,355.9,35.43,23.51,1.2271,173.34
2021-01-11,353.5,35.26,23.21,1.2186,173.0
2021-01-12,353.57,35.9,23.72,1.2161,174.12
2021-01-13,354.53,35.8,23.44,1.2209,173.37
2021-01-14,353.28,36.24,23.71,1.2162,173.28
2021-01-15,350.71,35.34,22.95,1.2151,171.13
2021-01-19,353.46,35.75,23.38,1.2077,172.58
2021-01-20,358.35,35.79,24.01,1.2139,175.39
2021-01-21,358.68,35.76,24.15,1.2116,175.28
2021-01-22,357.41,35.23,23.66,1.2166,173.9
2021-01-25,358.82,35.59,23.55,1.2169,174.05
2021-01-26,358.26,35.45,23.65,1.2146,173.62
2021-01-27,349.5,35.5,23.42,1.2163,172.52
2021-01-28,352.51,35.25,24.72,1.2105,172.68
2021-01-29,345.45,35.18,24.99,1.212,172.61
2021-02-01,351.2,36.12,26.76,1.2124,174.23
2021-02-02,356.17,36.82,24.54,1.2069,172.11
2021-02-03,356.45,37.44,24.93,1.2039,171.85
2021-02-04,360.5,37.81,24.48,1.2042,168.15
2021-02-05,361.92,38.19,24.95,1.1967,169.81
2021-02-08,364.53,38.94,25.39,1.2049,171.52
2021-02-09,364.29,39.17,25.28,1.2054,172.08
2021-02-10,364.13,39.28,25.07,1.212,172.71
2021-02-11,364.72,38.97,25.09,1.2121,171.21
2021-02-12,366.52,39.94,25.31,1.2132,170.69
2021-02-16,366.2,40.45,25.26,1.2132,168.24
2021-02-17,366.29,40.89,25.4,1.2092,166.33
2021-02-18,364.73,40.27,25.06,1.2048,166.32
2021-02-19,364.08,39.68,25.26,1.2092,167.01
2021-02-22,361.28,41.28,26.27,1.2126,169.51
2021-02-23,361.72,41.62,25.71,1.2167,169.12
2021-02-24,365.71,42.5,25.94,1.2152,169.0
2021-02-25,356.9,42.46,25.4,1.2171,165.82
2021-02-26,355.06,41.31,24.66,1.216,161.81
2021-03-01,363.66,40.6,24.6,1.209,161.53
2021-03-02,360.83,40.07,24.8,1.2051,162.41
2021-03-03,356.05,41.14,24.28,1.2085,160.62
2021-03-04,351.64,43.07,23.56,1.2051,159.04
2021-03-05,358.11,44.44,23.36,1.1968,159.14
2021-03-08,356.33,43.5,23.32,1.1926,157.49
2021-03-09,361.41,43.11,24.05,1.1852,160.84
2021-03-10,363.66,43.74,24.32,1.1898,161.66
2021-03-11,367.35,44.6,24.25,1.1926,161.52
2021-03-12,367.85,44.35,24.03,1.1986,161.49
2021-03-15,370.04,44.26,24.33,1.195,162.2
2021-03-16,369.57,43.83,24.1,1.1926,162.35
2021-03-17,370.83,43.82,24.42,1.1902,163.51
2021-03-18,365.44,40.47,24.1,1.1983,162.56
2021-03-19,364.76,41.77,24.31,1.1918,163.24
2021-03-22,367.67,41.71,23.94,1.1883,163.0
2021-03-23,364.78,39.37,23.22,1.1933,161.81
2021-03-24,362.93,41.45,23.24,1.184,162.37
2021-03-25,364.97,39.89,23.29,1.1813,161.78
2021-03-26,370.85,41.53,23.23,1.1777,162.24
2021-03-29,370.66,41.92,22.91,1.1788,160.31
2021-03-30,369.68,41.17,22.26,1.1771,157.57
2021-03-31,371.18,40.53,22.7,1.1724,159.96
2021-04-01,375.18,41.84,23.15,1.1729,161.98
2021-04-05,380.57,40.28,23.09,1.1768,161.92
2021-04-06,380.35,40.7,23.34,1.1819,163.22
2021-04-07,380.79,40.86,23.33,1.1874,162.76
2021-04-08,382.59,40.82,23.62,1.1874,164.51
2021-04-09,385.37,40.64,23.41,1.1916,163.27
2021-04-12,385.51,40.9,23.04,1.1901,162.28
2021-04-13,386.66,41.4,23.51,1.1915,163.43
2021-04-14,385.34,43.04,23.59,1.1954,162.72
2021-04-15,389.48,43.27,24.03,1.1986,165.35
2021-04-16,390.78,43.18,24.09,1.1972,166.35
2021-04-19,388.86,43.32,23.98,1.1969,165.89
2021-04-20,386.01,42.74,23.96,1.2045,166.48
2021-04-21,389.66,41.77,24.7,1.2032,168.13
2021-04-22,386.1,42.09,24.21,1.2038,167.04
2021-04-23,390.29,42.46,24.14,1.2015,166.4
2021-04-26,391.11,42.33,24.3,1.209,166.84
2021-04-27,391.02,43.11,24.39,1.2082,166.42
2021-04-28,390.91,43.53,24.4,1.209,166.91
2021-04-29,393.4,44.26,24.25,1.2136,166.22
2021-04-30,390.82,43.27,24.01,1.2127,165.66
2021-05-03,391.66,43.98,24.96,1.2028,167.81
2021-05-04,389.24,44.87,24.57,1.2061,166.58
2021-05-05,389.36,44.66,24.57,1.2015,167.27
2021-05-06,392.47,44.41,25.37,1.2008,170.06
2021-05-07,395.33,44.43,25.47,1.2069,171.59
2021-05-10,391.41,44.48,25.35,1.2171,172.11
2021-05-11,387.92,44.87,25.67,1.2141,172.14
2021-05-12,379.68,45.22,25.09,1.2145,170.43
2021-05-13,384.24,43.81,25.16,1.2079,171.13
2021-05-14,390.14,44.71,25.46,1.2077,172.69
2021-05-17,389.15,45.39,26.19,1.215,174.7
2021-05-18,385.8,44.84,26.15,1.2157,175.04
2021-05-19,384.78,43.43,25.73,1.2224,175.16
2021-05-20,388.92,42.48,25.79,1.2173,175.96
2021-05-21,388.61,43.7,25.53,1.2225,176.04
2021-05-24,392.57,45.02,25.75,1.2183,176.35
2021-05-25,391.7,44.92,25.99,1.2215,177.95
2021-05-26,392.47,45.2,25.67,1.2249,177.64
2021-05-27,392.68,45.55,25.85,1.2193,177.71
2021-05-28,393.38,45.42,25.9,1.2193,178.38
2021-06-01,393.04,46.33,25.84,1.2233,177.9
2021-06-02,393.65,46.9,26.15,1.2218,178.77
2021-06-03,392.19,46.97,25.46,1.221,175.27
2021-06-04,395.78,47.26,25.78,1.2133,177.16
2021-06-07,395.4,47.27,25.9,1.2168,177.87
2021-06-08,395.48,47.88,25.61,1.2194,177.32
2021-06-09,394.89,47.58,25.78,1.2173,176.98
2021-06-10,396.72,47.83,25.97,1.2182,177.74
2021-06-11,397.38,48.07,25.87,1.2173,175.74
2021-06-14,398.27,48.32,25.84,1.211,174.71
2021-06-15,397.54,48.98,25.65,1.2122,174.05
2021-06-16,395.32,48.75,25.26,1.2127,171.11
2021-06-17,395.19,48.04,24.05,1.1996,165.85
2021-06-18,389.86,48.36,23.88,1.1913,164.93
2021-06-21,395.44,49.36,24.08,1.1874,166.95
2021-06-22,397.55,49.42,23.85,1.1913,166.25
2021-06-23,397.07,49.72,23.93,1.1937,166.14
2021-06-24,399.42,49.84,24.04,1.1933,166.04
2021-06-25,400.84,50.25,24.18,1.193,166.59
2021-06-28,401.65,49.54,24.21,1.1942,166.58
2021-06-29,401.87,49.89,23.89,1.1929,164.83
2021-06-30,402.2,49.88,24.22,1.1902,165.63
2021-07-01,404.43,50.62,24.11,1.1857,166.2
2021-07-02,407.52,50.93,24.55,1.1846,167.29
2021-07-06,406.78,49.9,24.23,1.1864,168.12
2021-07-07,408.22,48.66,24.24,1.1825,168.76
2021-07-08,404.89,49.52,24.01,1.1793,168.65
2021-07-09,409.21,50.41,24.19,1.1848,169.21
2021-07-12,410.68,50.31,24.28,1.1873,169.0
2021-07-13,409.28,51.15,24.08,1.1865,169.22
2021-07-14,409.89,49.7,24.33,1.1775,171.04
2021-07-15,408.49,49.04,24.38,1.1833,171.07
2021-07-16,405.29,49.14,23.77,1.1812,169.41
2021-07-19,399.3,45.84,23.29,1.1814,169.61
2021-07-20,405.02,46.51,23.14,1.1794,169.39
2021-07-21,408.3,48.27,23.42,1.1784,168.76
2021-07-22,409.16,49.17,23.56,1.1793,169.09
2021-07-23,413.37,49.47,23.35,1.1773,168.56
2021-07-26,414.38,49.67,23.36,1.1773,168.16
2021-07-27,412.49,49.47,22.96,1.1808,168.44
2021-07-28,412.32,49.72,23.17,1.1823,169.29
2021-07-29,414.03,50.64,23.72,1.1846,171.17
2021-07-30,412.02,50.66,23.63,1.1893,169.82
2021-08-02,411.16,49.18,23.53,1.1867,169.61
2021-08-03,414.5,48.85,23.68,1.1875,169.49
2021-08-04,412.46,47.2,23.54,1.1869,169.53
2021-08-05,415.08,48.1,23.3,1.1837,168.86
2021-08-06,415.76,47.57,22.52,1.1836,164.64
2021-08-09,415.42,46.6,21.75,1.175,161.72
2021-08-10,415.94,47.68,21.62,1.1738,161.77
2021-08-11,416.97,48.3,21.84,1.1723,164.0
2021-08-12,418.22,48.1,21.5,1.1742,164.04
2021-08-13,418.99,47.43,21.97,1.1736,166.39
2021-08-16,419.97,47.04,22.1,1.1795,167.22
2021-08-17,417.22,46.58,21.9,1.178,166.97
2021-08-18,412.65,45.4,21.76,1.171,167.1
2021-08-19,413.29,44.77,21.51,1.1703,166.61
2021-08-20,416.58,43.43,21.35,1.1677,166.7
2021-08-23,420.24,45.85,21.88,1.1698,168.73
2021-08-24,420.91,47.37,22.08,1.1745,168.65
2021-08-25,421.79,47.81,22.09,1.1753,167.48
2021-08-26,419.3,47.48,21.85,1.1774,167.67
2021-08-27,423.05,48.15,22.33,1.1756,170.19
2021-08-30,424.91,48.4,22.26,1.1799,169.35
2021-08-31,424.28,48.04,22.14,1.1797,169.69
2021-09-01,424.51,47.93,22.37,1.181,169.7
2021-09-02,425.82,48.95,22.14,1.1841,169.25
2021-09-03,425.71,48.66,22.88,1.1876,171.06
2021-09-07,424.19,48.04,22.51,1.1875,167.71
2021-09-08,423.67,48.59,22.17,1.1844,167.29
2021-09-09,421.86,47.75,22.27,1.1819,168.03
2021-09-10,418.53,48.8,21.99,1.1826,167.18
2021-09-13,419.61,49.48,21.99,1.1812,167.74
2021-09-14,417.34,49.31,22.1,1.1812,168.82
2021-09-15,420.83,50.69,22.07,1.1805,167.83
2021-09-16,420.16,50.7,21.25,1.182,164.03
2021-09-17,416.07,50.32,20.74,1.1767,163.77
2021-09-20,409.13,49.6,20.59,1.173,164.94
2021-09-21,408.74,49.58,20.84,1.173,166.04
2021-09-22,412.73,50.48,20.99,1.1723,165.42
2021-09-23,417.74,51.38,20.91,1.1688,163.51
2021-09-24,418.43,51.82,20.71,1.174,163.3
2021-09-27,417.24,52.91,20.94,1.1723,163.64
2021-09-28,408.83,52.4,20.78,1.1697,162.05
2021-09-29,409.52,52.32,19.95,1.1686,161.32
2021-09-30,404.51,52.56,20.52,1.1602,164.22
2021-10-01,409.32,53.26,20.83,1.1574,164.59
2021-10-04,404.04,54.49,20.98,1.1607,165.36
2021-10-05,408.24,55.63,20.92,1.1618,164.59
2021-10-06,409.94,54.16,20.96,1.1596,165.03
2021-10-07,413.48,55.36,20.9,1.1555,164.16
2021-10-08,412.73,55.47,20.95,1.156,164.23
2021-10-11,409.74,56.18,20.88,1.1566,163.92
2021-10-12,408.73,56.11,20.93,1.1554,164.66
2021-10-13,410.2,56.16,21.33,1.1534,167.59
2021-10-14,417.1,56.81,21.8,1.16,168.0
2021-10-15,420.28,57.15,21.58,1.1592,165.33
2021-10-18,421.52,56.96,21.49,1.1597,164.92
2021-10-19,424.78,57.42,21.89,1.1614,165.45
2021-10-20,426.45,58.12,22.53,1.1632,166.9
2021-10-21,427.56,57.41,22.35,1.1655,166.75
2021-10-22,427.11,58.03,22.54,1.1625,167.77
2021-10-25,429.4,57.83,22.74,1.164,168.93
2021-10-26,429.79,58.45,22.37,1.1612,167.68
2021-10-27,427.89,56.9,22.29,1.1598,168.12
2021-10-28,432.02,57.4,22.27,1.16,168.08
2021-10-29,432.89,57.15,22.09,1.1684,166.65
2021-11-01,433.64,57.53,22.23,1.1557,167.52
2021-11-02,435.39,57.53,21.8,1.16,167.16
2021-11-03,438.05,55.34,21.81,1.1579,165.77
2021-11-04,440.11,54.92,22.0,1.1616,167.65
2021-11-05,441.64,56.55,22.35,1.1555,169.84
2021-11-08,442.02,57.09,22.65,1.1569,170.45
2021-11-09,440.56,57.97,22.53,1.1592,171.29
2021-11-10,437.01,56.32,22.87,1.1596,173.15
2021-11-11,437.15,56.22,23.35,1.1486,174.12
2021-11-12,440.45,55.98,23.42,1.1451,174.45
2021-11-15,440.6,56.07,23.24,1.1442,174.18
2021-11-16,442.35,56.2,22.96,1.1366,172.92
2021-11-17,441.27,55.0,23.17,1.1321,174.5
2021-11-18,442.77,55.55,22.96,1.1321,173.94
2021-11-19,441.98,53.78,22.75,1.1368,172.61
2021-11-22,440.74,54.45,22.34,1.1276,168.74
2021-11-23,441.32,56.2,21.92,1.1242,167.28
2021-11-24,442.5,55.88,21.79,1.1245,167.12
2021-11-26,432.63,49.63,21.37,1.121,166.85
2021-11-29,437.94,50.17,21.16,1.1293,166.62
2021-11-30,429.41,47.91,21.06,1.1293,165.5
2021-12-01,424.64,47.04,20.57,1.133,166.16
2021-12-02,431.15,48.29,20.69,1.132,165.24
2021-12-03,427.4,48.0,20.85,1.1306,166.63
